# file_a: data/qTMD/S32T48_pyquda_frontier.qTMD.300.GI_PDF.D.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: data/qTMD/S32T48_nobaryon_frontier.qTMD.300.GI_PDF.D.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-2	1.9967460632324219e+00	9.6673451984540656e-11	2.0618083269414299e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-3	1.6230888366699219e+00	8.8929186897776528e-11	1.7547767864122467e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-4	1.2562026977539062e+00	8.4301159621234560e-11	1.4901369131789288e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz-5	9.3410110473632812e-01	8.1074358924287448e-11	1.1521535503088627e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz0	2.4473190307617188e+00	1.0050862496443645e-10	2.4349343468062244e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz1	2.3488731384277344e+00	9.7873144528876212e-11	2.3021369538813889e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz2	2.0591621398925781e+00	9.2869364339525672e-11	2.0060795160248749e+10
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz3	1.6888923645019531e+00	1.0662839545579103e-10	4.1276080194492235e+09
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz4	1.3344955444335938e+00	1.9129078627517664e-10	3.1683952761662555e+09
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz5	1.0475158691406250e+00	2.1339408689890632e-10	2.8600721055709705e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-1	9.9966430664062500e-01	5.7563485480949609e-11	1.2287670926846020e+10
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-2	7.6912307739257812e-01	6.7954594825288280e-11	2.6310018096120501e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-3	5.3817367553710938e-01	5.1304924877555581e-11	3.4403333189107742e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-4	3.4735107421875000e-01	5.4507098468386194e-11	6.2545889289380836e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-5	2.9442739486694336e-01	1.3319858811928495e-10	2.0069866300124745e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz0	1.1333084106445312e+00	5.9241412127317269e-11	8.3685502177999897e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz1	1.0973014831542969e+00	5.1234886702237666e-11	1.1118227246052856e+10
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz2	9.4552993774414062e-01	4.5302386233365166e-11	1.1890113468208368e+10
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz3	7.6734924316406250e-01	4.8750796353246092e-11	1.1343041994952869e+10
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz4	6.0891151428222656e-01	6.1261381754907612e-11	7.3782931388421192e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz5	4.8271942138671875e-01	1.0970120591144615e-10	2.2045021824717193e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-1	1.2446212768554688e+00	7.9317889767258945e-11	8.6317516830083847e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-2	1.0317306518554688e+00	8.3316618289192555e-11	6.3315579205910807e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-3	7.8562545776367188e-01	9.4583891153675309e-11	3.7111710462482481e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-4	5.5523109436035156e-01	1.0196204734465760e-10	1.2994907870182614e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-5	3.6502456665039062e-01	1.9605603247940835e-10	1.1268248080350342e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz0	1.3228263854980469e+00	7.4745805068061302e-11	1.0084788344883209e+10
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz1	1.2117118835449219e+00	6.7584543323985417e-11	1.0381651497614408e+10
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz2	9.9718856811523438e-01	6.7642613665741428e-11	4.4966882711039991e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz3	7.8823852539062500e-01	6.7538392072513014e-11	2.8490392361516280e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz4	6.2061500549316406e-01	4.8166435455471169e-11	1.2059121121540522e+10
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz5	4.8914527893066406e-01	5.3897262600581533e-11	7.5609688907182856e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-1	1.4152851104736328e+00	1.0653264136530907e-10	1.3284990330996351e+10
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-2	1.1040153503417969e+00	9.4982313456834923e-11	1.1623378186545444e+10
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-3	7.6474571228027344e-01	8.9477188523104124e-11	7.5173597707928047e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-4	6.0789680480957031e-01	8.8307758519151647e-11	5.5302418969823322e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-5	5.1948738098144531e-01	7.9696174193904430e-11	4.0291802186689405e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz0	1.5624885559082031e+00	1.0780683881931728e-10	1.4493408516753855e+10
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz1	1.4847393035888672e+00	1.0442217279293854e-10	1.4218621044526583e+10
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz2	1.2518253326416016e+00	9.9392343904247525e-11	1.2594786313195145e+10
