# file_a: data/qTMD/S32T48_pyquda_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: data/qTMD/S32T48_pycontract_frontier.qTMD.300.GI_PDF.U.ex.x19y23z25t35.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY0PZ0/b_X/eta0/bT0/bz5	3.3159747614305191e+09	6.0549542609087648e-01	2.7475657562929816e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-1	7.0904226587158127e+09	6.6828551895459665e-01	1.0432158451391417e+10
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-2	5.9616238097333145e+09	5.8442845625571604e-01	9.3826683752336044e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-3	4.3871236789023800e+09	4.7494399651667368e-01	5.7959092662512312e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-4	2.8724517634157581e+09	6.0826696151789228e-01	3.0359733155291047e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz-5	1.8817117098153031e+09	7.1300988890153949e-01	2.6391102551386228e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz0	7.3633144302477989e+09	7.2034864249513386e-01	1.0221875902677973e+10
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz1	6.4009781931459904e+09	7.0257125592097935e-01	8.8049106281906281e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz2	5.0296327701115694e+09	5.5081111044939646e-01	7.2252141520210934e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz3	4.2447350754057846e+09	5.3544819412402178e-01	6.4699363142004948e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz4	3.2310940463111000e+09	4.2801033431323443e-01	6.2505195023345804e+09
/SS/5/PX-1PY1PZ-1/b_X/eta0/bT0/bz5	2.2801984963192596e+09	3.8241174854735493e-01	4.9183491550899677e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-1	2.6810937613920937e+09	3.2855754321560471e-01	1.6035155047073026e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-2	2.6929587434760704e+09	3.1053974301907428e-01	2.8312241352421403e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-3	2.4257875170512009e+09	3.9497836699895561e-01	3.8362341306550784e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-4	1.9649878421151085e+09	3.6694879732307989e-01	4.5401884485285568e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz-5	1.6787355819194283e+09	3.4187250599302793e-01	4.9104141236606607e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz0	2.4922990085277481e+09	1.4967981475553576e+00	1.0527549305375099e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz1	2.2425607705865402e+09	5.5579540437361630e-01	1.8678451051073053e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz2	1.8743782038949070e+09	4.3989619941879382e-01	3.4674595786250086e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz3	1.5001978438244648e+09	7.6179170925724560e-01	1.8435816295954568e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz4	1.7923064367340965e+09	1.0054817984778159e+00	1.1114832975973449e+09
/SS/5/PX-1PY1PZ-2/b_X/eta0/bT0/bz5	1.8579706438476706e+09	7.5263267335063921e-01	1.3002542111981888e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-1	5.0643553127970333e+09	9.7882817464619321e-01	2.8695493672526855e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-2	4.3998239729197044e+09	2.8986715376697136e-01	1.3552202795755156e+10
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-3	3.7222942821466007e+09	3.3366135036988043e-01	6.2504113984884863e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-4	3.1521941476131935e+09	3.2615761260889853e-01	7.5175355831106653e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz-5	2.6701238329443483e+09	3.2952728908885359e-01	4.5731471212795792e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz0	5.4339029465010071e+09	1.7067762501180943e+00	2.4662217269177680e+09
/SS/5/PX-1PY1PZ0/b_X/eta0/bT0/bz1	5.3052614009289742e+09	8.5392485443273280e-01	5.0406236506180105e+09
