# file_a: LQ2/data/c2pt/S64T64_gpt_lq2.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# file_b: Aurora/data/c2pt/S64T64_pyquda_aurora.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX2PY-2PZ8	1.0166171875000000e+03	3.7265545866951211e-09	8.8837405580092537e+08
/SS/5/PX2PY-2PZ9	7.0391406250000000e+02	1.4052974438697445e-09	3.2305326638821893e+09
/SS/5/PX2PY0PZ5	3.1168750000000000e+02	1.5665845909501507e-09	8.8878202392621803e+08
/SS/5/PX2PY0PZ6	9.5179101562500000e+02	7.0570104584327791e-10	5.1016635325574560e+09
/SS/5/PX2PY0PZ7	1.8049492187500000e+03	1.3060267822614498e-09	1.0352144400726353e+10
/SS/5/PX2PY0PZ8	2.1948828125000000e+03	1.9140959297225828e-09	7.1588045370769939e+09
/SS/5/PX2PY0PZ9	1.0327812500000000e+03	7.6813594212609820e-10	9.3059930592314491e+09
/SS/5/PX2PY1PZ5	2.5949365234375000e+02	1.7199227067704018e-09	1.6975796972003667e+09
/SS/5/PX2PY1PZ6	7.1538183593750000e+02	1.0578518668398517e-09	6.6884559227020674e+09
/SS/5/PX2PY1PZ7	9.2023437500000000e+02	8.2230094330445150e-10	8.0115404881410789e+09
/SS/5/PX2PY1PZ8	7.0235937500000000e+02	1.0053741843400124e-09	1.0699942823899273e+10
/SS/5/PX2PY1PZ9	6.5323120117187500e+02	1.1874435875651993e-09	6.3115967986668768e+09
/SS/5/PX2PY2PZ5	1.1305273437500000e+02	9.0248055143329022e-10	1.3384573828819566e+09
/SS/5/PX2PY2PZ6	3.0308398437500000e+02	8.6359337908830787e-10	3.6768065456732635e+09
/SS/5/PX2PY2PZ7	2.8836596679687500e+02	2.5134776344206309e-09	1.6746199524958785e+09
/SS/5/PX2PY2PZ8	4.5642968750000000e+02	1.4390494567826721e-09	1.0690542024298818e+09
/SS/5/PX2PY2PZ9	6.2635693359375000e+02	1.8804725418930896e-09	9.8738911433748722e+08
/SS/I/PX-1PY-1PZ5	1.2704062500000000e+03	8.5984838683492558e-10	2.8269351030839176e+09
/SS/I/PX-1PY-1PZ6	3.2765000000000000e+03	9.3229099677435337e-10	4.2513084910398216e+09
/SS/I/PX-1PY-1PZ7	4.1915000000000000e+03	2.8624222793017644e-09	2.7699762010011477e+09
/SS/I/PX-1PY-1PZ8	2.5665000000000000e+03	2.6313190031013396e-09	4.1101074629001217e+09
/SS/I/PX-1PY-1PZ9	8.2100000000000000e+02	1.5355481623554326e-09	9.4141378301763706e+09
/SS/I/PX-1PY-2PZ5	5.7124218750000000e+02	3.0276008509251974e-09	6.2050177797779322e+08
/SS/I/PX-1PY-2PZ6	1.4117812500000000e+03	9.8466092686059004e-10	8.7174773302207317e+09
/SS/I/PX-1PY-2PZ7	1.7637500000000000e+03	3.9526509452109703e-09	2.3200492420587025e+09
/SS/I/PX-1PY-2PZ8	1.3907500000000000e+03	1.4524370150433805e-09	5.8401056620845137e+09
/SS/I/PX-1PY-2PZ9	1.5070000000000000e+03	1.9921504932373102e-09	4.3207987065406370e+09
/SS/I/PX-1PY0PZ5	1.4583906250000000e+03	1.6001232103565038e-09	1.6551453845454926e+09
/SS/I/PX-1PY0PZ6	3.7988750000000000e+03	7.9861387936903191e-10	1.9685607077184185e+10
/SS/I/PX-1PY0PZ7	5.0210000000000000e+03	7.6090195503791708e-10	2.0295766661191696e+10
/SS/I/PX-1PY0PZ8	2.3090000000000000e+03	2.0183443911462587e-09	7.3736464075416851e+09
/SS/I/PX-1PY0PZ9	2.0720000000000000e+03	1.6547174790597967e-09	1.1483388879340340e+10
/SS/I/PX-1PY1PZ5	8.5198437500000000e+02	1.0439900672296438e-09	3.0279118772698679e+09
/SS/I/PX-1PY1PZ6	2.2312500000000000e+03	1.3373542595298135e-09	2.2283229879420266e+09
/SS/I/PX-1PY1PZ7	3.0342500000000000e+03	1.8425113928123496e-09	7.0765452401593494e+09
/SS/I/PX-1PY1PZ8	5.2500000000000000e+02	1.0186420896376921e-09	2.0934759797138504e+10
/SS/I/PX-1PY1PZ9	4.1180000000000000e+03	1.8100422330245482e-09	2.9070146909489369e+09
/SS/I/PX-1PY2PZ5	2.2814843750000000e+02	2.0666971549776175e-09	2.1461416318326213e+09
/SS/I/PX-1PY2PZ6	5.3971875000000000e+02	1.2396832296268068e-09	1.1753654532400923e+10
/SS/I/PX-1PY2PZ7	5.3037500000000000e+02	1.8656187659071791e-09	3.5382287766953955e+09
/SS/I/PX-1PY2PZ8	1.1230000000000000e+03	1.1971245372216100e-09	7.0028277356072178e+09
/SS/I/PX-1PY2PZ9	3.6400000000000000e+03	9.7723026813851265e-10	4.4605475580334749e+09
/SS/I/PX-2PY-1PZ5	5.4371093750000000e+02	2.6224047700386834e-09	6.8975517741726255e+08
/SS/I/PX-2PY-1PZ6	1.1893125000000000e+03	7.2247273819600818e-09	1.1444791591409702e+09
/SS/I/PX-2PY-1PZ7	7.8250000000000000e+02	3.5724337704181322e-09	1.7820707335904653e+09
/SS/I/PX-2PY-1PZ8	1.3262500000000000e+03	7.9820320617063883e-10	4.2804894001249628e+09
/SS/I/PX-2PY-1PZ9	2.5675000000000000e+03	2.4190100424749886e-09	4.0301947658136277e+09
/SS/I/PX-2PY-2PZ5	2.4481250000000000e+02	5.9294612742358951e-09	1.6320221715210682e+08
/SS/I/PX-2PY-2PZ6	4.7320312500000000e+02	7.7463297174168703e-10	1.0675157620068945e+10
/SS/I/PX-2PY-2PZ7	3.4502099609375000e+02	1.0881317647770154e-09	3.7398450364775810e+09
/SS/I/PX-2PY-2PZ8	3.8384472656250000e+02	2.3167758803722228e-09	1.6702168191551721e+09
/SS/I/PX-2PY-2PZ9	3.4775000000000000e+02	1.2656200013855644e-09	3.0560559067671728e+09
/SS/I/PX-2PY0PZ5	6.2424218750000000e+02	1.2775998568492684e-09	4.7544708336057215e+09
/SS/I/PX-2PY0PZ6	1.4593750000000000e+03	9.1911640134962935e-10	1.0600035240586195e+10
/SS/I/PX-2PY0PZ7	1.0772500000000000e+03	1.6097778524517473e-09	3.2645829404150338e+09
/SS/I/PX-2PY0PZ8	2.0505000000000000e+03	1.0331389198762839e-09	9.2785361787077286e+10
/SS/I/PX-2PY0PZ9	4.7500000000000000e+03	2.4670000763470081e-09	4.6189631071372709e+09
/SS/I/PX-2PY1PZ5	3.0065625000000000e+02	1.2544232878306331e-09	1.6742459034496553e+09
/SS/I/PX-2PY1PZ6	7.0540625000000000e+02	1.4154152445386800e-09	3.2263615559739003e+09
/SS/I/PX-2PY1PZ7	4.4587500000000000e+02	7.0819675755952275e-10	7.4501432561555161e+10
/SS/I/PX-2PY1PZ8	2.0080000000000000e+03	9.8797208041438317e-10	1.0806215302353443e+10
/SS/I/PX-2PY1PZ9	4.7765000000000000e+03	4.3974100733794705e-09	1.2987116155742121e+09
