# file_a: LQ2/data/c2pt/S64T64_gpt_lq2_1e-12.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# file_b: Aurora/data/c2pt/S64T64_pyquda_aurora_1e-12.c2pt.1050.ex.x33y37z39t1.1HYP_GSRC_W90_k3_T5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/I/PX-2PY-2PZ6	1.9621582031250000e+00	1.7854526021548504e-11	1.5094546744357724e+09
/SS/I/PX-2PY-2PZ7	8.0625000000000000e+00	1.6090831211825582e-11	5.1805725400618601e+09
/SS/I/PX-2PY-2PZ8	1.4250000000000000e+01	1.7850665039655993e-11	1.6702168613323584e+09
/SS/I/PX-2PY-2PZ9	6.5000000000000000e+00	2.3356802900028347e-11	8.8274414872120404e+08
/SS/I/PX-2PY0PZ5	2.0937500000000000e+00	1.2413004201885487e-11	5.9413129196496897e+09
/SS/I/PX-2PY0PZ6	2.1875000000000000e+00	6.9866306994942220e-12	1.0600035396203926e+10
/SS/I/PX-2PY0PZ7	4.2187500000000000e+00	4.5327615310040897e-11	2.8415014538326015e+09
/SS/I/PX-2PY0PZ8	1.1000000000000000e+01	2.3631482262054478e-11	7.3547770391521606e+09
/SS/I/PX-2PY0PZ9	3.7500000000000000e+01	1.5812606424153267e-11	4.5136159246023331e+09
/SS/I/PX-2PY1PZ5	3.7656250000000000e+00	3.4164419869085343e-11	1.4148339972484031e+09
/SS/I/PX-2PY1PZ6	8.3125000000000000e+00	3.2661259904136304e-11	2.9840153357681813e+09
/SS/I/PX-2PY1PZ7	1.6625000000000000e+01	1.9885120139636481e-11	2.7478939069145403e+09
/SS/I/PX-2PY1PZ8	3.5250000000000000e+01	1.8149839275284274e-11	4.2843212855722928e+09
/SS/I/PX-2PY1PZ9	5.1500000000000000e+01	1.1654847703422852e-10	1.0249545106462055e+09
/SS/I/PX-2PY2PZ5	2.7500000000000000e+00	1.1354547030574716e-11	2.4138455671155157e+09
/SS/I/PX-2PY2PZ6	9.1250000000000000e+00	1.0431594457923934e-11	6.8475783123341007e+09
/SS/I/PX-2PY2PZ7	2.3625000000000000e+01	3.8721067711397381e-11	2.1493408711579914e+09
/SS/I/PX-2PY2PZ8	3.5375000000000000e+01	2.0889175356476393e-11	3.9711671390877767e+09
/SS/I/PX-2PY2PZ9	3.9250000000000000e+01	1.3281885485444466e-11	2.5285296345199027e+09
/SS/I/PX0PY-1PZ5	2.8906250000000000e+00	2.9747107707729972e-11	3.8736887724364905e+09
/SS/I/PX0PY-1PZ6	5.2500000000000000e+00	1.9478709806952135e-11	4.8277819347310009e+09
/SS/I/PX0PY-1PZ7	3.0500000000000000e+01	2.5170445817787538e-11	7.5482155685341644e+09
/SS/I/PX0PY-1PZ8	4.3000000000000000e+01	2.1934059161410098e-11	2.5061557764052685e+10
/SS/I/PX0PY-1PZ9	1.3000000000000000e+01	2.1307282037762640e-11	9.0735492108519268e+09
/SS/I/PX0PY-2PZ5	7.8125000000000000e-01	5.2123679452319789e-11	9.1866778319878089e+08
/SS/I/PX0PY-2PZ6	3.3750000000000000e+00	8.4929501204493003e-12	9.3468043051245327e+09
/SS/I/PX0PY-2PZ7	2.2250000000000000e+01	7.5282403356336281e-12	9.3563003465409946e+09
/SS/I/PX0PY-2PZ8	3.7000000000000000e+01	5.9945165558404510e-11	2.3616439500081377e+09
/SS/I/PX0PY-2PZ9	2.4000000000000000e+01	2.3606125427192809e-11	3.9409858551129026e+09
/SS/I/PX0PY0PZ5	8.0000000000000000e+00	2.3964989244558192e-11	2.3554751427739692e+09
/SS/I/PX0PY0PZ6	4.6250000000000000e+00	5.1246062632047671e-11	3.3912565881146793e+09
/SS/I/PX0PY0PZ7	1.2500000000000000e+01	1.4913134309383637e-11	9.3495436212980824e+09
/SS/I/PX0PY0PZ8	2.1000000000000000e+01	1.2172316907819285e-10	1.9865947885972939e+09
/SS/I/PX0PY0PZ9	1.8000000000000000e+01	1.1353706961009395e-11	1.4671205745649454e+10
/SS/I/PX0PY1PZ5	1.1734375000000000e+01	1.1020979314058748e-11	3.6312552517561641e+09
/SS/I/PX0PY1PZ6	2.3500000000000000e+01	2.9475081624790230e-11	5.4277588433945198e+09
/SS/I/PX0PY1PZ7	3.3000000000000000e+01	2.2051609104246021e-11	8.8238494163917389e+09
/SS/I/PX0PY1PZ8	3.3000000000000000e+01	1.0257361928176999e-11	1.4310095496595085e+10
/SS/I/PX0PY1PZ9	4.0000000000000000e+01	1.7199597575092622e-11	9.3639701656694241e+09
/SS/I/PX0PY2PZ5	6.7890625000000000e+00	3.0107644204841059e-11	1.0754936746892035e+09
/SS/I/PX0PY2PZ6	2.1562500000000000e+01	2.7088783631671569e-11	4.6310729925381517e+09
/SS/I/PX0PY2PZ7	4.0500000000000000e+01	1.0094057856417185e-11	7.2655130027150469e+09
/SS/I/PX0PY2PZ8	4.3000000000000000e+01	1.8262445971851606e-11	6.5857379085274649e+09
/SS/I/PX0PY2PZ9	2.9000000000000000e+01	1.5679257126017036e-11	1.0005904350812807e+10
/SS/I/PX1PY-1PZ5	3.7187500000000000e+00	2.8930898172714264e-11	2.2073265473459735e+09
/SS/I/PX1PY-1PZ6	3.3164062500000000e+00	1.0542815136181874e-10	1.9555731900345397e+09
/SS/I/PX1PY-1PZ7	2.5750000000000000e+01	1.5705722793725379e-11	1.1857199669134661e+10
/SS/I/PX1PY-1PZ8	4.3000000000000000e+01	3.1237343011734654e-11	1.8969169778303447e+09
/SS/I/PX1PY-1PZ9	2.3000000000000000e+01	1.4170907949367852e-11	1.6571603729243299e+10
/SS/I/PX1PY-2PZ5	1.9609375000000000e+00	5.2618593232235613e-11	8.1652164012389433e+08
/SS/I/PX1PY-2PZ6	1.5312500000000000e+00	1.6572646492887420e-10	7.3641665427913642e+08
/SS/I/PX1PY-2PZ7	1.3250000000000000e+01	1.2935501096825139e-11	2.1144982668651154e+09
/SS/I/PX1PY-2PZ8	2.8500000000000000e+01	2.3928234328851175e-11	4.0962597033856969e+09
/SS/I/PX1PY-2PZ9	1.8500000000000000e+01	1.8476126968255394e-11	1.4568260952361050e+10
/SS/I/PX1PY0PZ5	7.0468750000000000e+00	1.0281491189006009e-10	7.7110383137369227e+08
/SS/I/PX1PY0PZ6	5.2500000000000000e+00	2.1453774251559274e-11	8.9530930299963264e+09
/SS/I/PX1PY0PZ7	1.2000000000000000e+01	1.8338029336197215e-11	1.3570153270679544e+10
/SS/I/PX1PY0PZ8	3.6000000000000000e+01	2.1049343032400661e-11	5.9016386527532539e+09
/SS/I/PX1PY0PZ9	2.3000000000000000e+01	1.5625381865283503e-11	1.2195258596088604e+10
/SS/I/PX1PY1PZ5	8.3437500000000000e+00	1.8635563086873504e-11	3.0376436606370001e+09
/SS/I/PX1PY1PZ6	1.8625000000000000e+01	1.5193366480458494e-11	5.3906124359146757e+09
/SS/I/PX1PY1PZ7	1.9250000000000000e+01	2.2987375485852439e-11	1.2504890141958693e+10
/SS/I/PX1PY1PZ8	8.0937500000000000e+00	3.5314755669694346e-11	2.5046850104153318e+09
/SS/I/PX1PY1PZ9	1.7000000000000000e+01	1.1053670114704008e-10	5.7111516785969758e+08
/SS/I/PX1PY2PZ5	4.0234375000000000e+00	3.1392064633638350e-11	1.5496416247371387e+09
/SS/I/PX1PY2PZ6	1.5375000000000000e+01	2.8794473070063660e-11	3.0464150909766707e+09
