# file_a: LQ2/data/qTMD/S64T64_gpt_lq2_1e-12.qTMD.1050.GI_PDF.D.ex.x33y37z39t49.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# file_b: Aurora/data/qTMD/S64T64_pyquda_aurora_1e-12.qTMD.1050.GI_PDF.D.ex.x33y37z39t49.1HYP_GSRC_W90_k3_T5.PX0PY0PZ9dt10.PpUnpol.5.h5
# dataset_path	abs_diff=max(abs(abs(a)-abs(b)))	rel_diff=max(abs(abs(a)-abs(b))/abs(a))	abs(a)_at_max_rel
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz19	8.9744567871093750e-02	4.1806030576736455e-11	6.0720672601304901e+08
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz2	1.1079101562500000e+00	9.7590493442782828e-12	1.0343683639857030e+11
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz20	8.4619522094726562e-02	1.9027348929222106e-11	1.4726121434236803e+09
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz3	8.8879394531250000e-01	1.0193639501969095e-11	6.6920853252744789e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz4	6.9448852539062500e-01	1.1515314382973630e-11	5.1633325399131363e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz5	5.5043029785156250e-01	1.2664246695226611e-11	3.9746298829086655e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz6	4.4814300537109375e-01	1.3531715094343904e-11	3.0950103551433346e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz7	3.6620712280273438e-01	1.4027890470377825e-11	2.4543640573471855e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz8	2.9310226440429688e-01	1.4021442397271712e-11	1.9788134705168171e+10
/SS/5/PX-1PY-2PZ-1/b_X/eta0/bT0/bz9	2.2525405883789062e-01	1.3865939998062586e-11	1.5881160194421520e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-1	1.2471771240234375e+00	3.4966281087457879e-11	3.5667994571798767e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-10	1.5398788452148438e-01	2.4234426895122607e-11	3.3182039906161590e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-11	1.3045120239257812e-01	2.0064402043249776e-11	3.1230972232829175e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-12	1.1217880249023438e-01	2.1809067133570745e-11	2.6138396968972983e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-13	9.8203659057617188e-02	1.8658666632818190e-11	2.5369754066928706e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-14	8.4547042846679688e-02	1.2726966939380526e-11	3.3125413045399899e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-15	6.7419052124023438e-02	1.8243575518479175e-11	2.5525391108661876e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-16	5.5243492126464844e-02	1.9760974984438644e-11	2.6184210926679316e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-17	5.9834957122802734e-02	1.8173202773942341e-11	3.1190989219948010e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-18	6.4742565155029297e-02	2.1135390281051941e-11	3.0632301695924473e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-19	6.9647312164306641e-02	3.1963950703289847e-11	2.1789331616363144e+09
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-2	1.0752105712890625e+00	3.6701662261281465e-11	2.9295963862197037e+10
/SS/5/PX-1PY-2PZ-2/b_X/eta0/bT0/bz-20	7.1984052658081055e-02	5.2022539895212208e-11	1.3837089231528652e+09
